street_address,living_area,state_code,market_value,CAMPNAME,x,y
57 CROWN PL RICHARDSON TX 75080,2178,A1,205219,ALDRIDGE EL,-96.72943397,32.992339
58 CROWN PL RICHARDSON TX 75080,2661,A1,241671,ALDRIDGE EL,-96.72955702,32.99228301
59 CROWN PL RICHARDSON TX 75080,2137,A1,202063,ALDRIDGE EL,-96.72961603,32.99214701
6 CROWN PL RICHARDSON TX 75080,2377,A1,212274,ALDRIDGE EL,-96.73049504,32.993072
6 DORAL PL RICHARDSON TX 75080,1750,A1,170243,ALDRIDGE EL,-96.73341001,32.99442702
6 HIGH MESA PL RICHARDSON TX 75080,2162,A1,211710,HARMONY EL,-96.74185998,32.99246498
6 VISTA CLIFF PL RICHARDSON TX 75080,2403,A1,215924,SHEPARD EL,-96.72475997,32.98702198
6 WALNUT CREEK PL RICHARDSON TX 75080,2706,A1,239682,HARMONY EL,-96.74090201,32.99176199
6 WILLOW CREEK PL RICHARDSON TX 75080,2574,A1,206971,HARMONY EL,-96.74016398,32.99108901
60 CROWN PL RICHARDSON TX 75080,2724,A1,228300,ALDRIDGE EL,-96.72964,32.99208599
600 DATA DR PLANO TX 75075,77664,F3,3605740,FRANKFORD EL,-96.75702602,33.00763799
600 INDEPENDENCE PKWY PLANO TX 75075,277970,B1,11271168,WILSON EL,-96.74841999,33.00746
600 TWO CREEK PLZ RICHARDSON TX 75080,0,C1,59200,ALDRIDGE EL,-96.72753597,32.990951
600 W RENNER RD RICHARDSON TX 75080,0,J3A,814464,WILSON EL,-96.72412596,33.00138701
601 COIT RD PLANO TX 75075,9659,F1,518468,FRANKFORD EL,-96.76781798,33.00877202
601 DATA DR PLANO TX 75075,433452,F3,22278302,FRANKFORD EL,-96.75941202,33.00833
601 W RENNER RD RICHARDSON TX 75080,74118,B1,2764929,ALDRIDGE EL,-96.72816504,32.99642698
601/605 DIGITAL DR PLANO TX,12385,F1,1108412,FRANKFORD EL,-96.761422,33.00699501
604 TWO CREEK PLZ RICHARDSON TX 75080,0,M4,1000,ALDRIDGE EL,-96.72770596,32.990908
610 COIT RD PLANO TX 75075,32617,F2,2559413,FRANKFORD EL,-96.76575301,33.00831101
611 W RENNER RD RICHARDSON TX 75080,2160,F1,205542,ALDRIDGE EL,-96.72750496,32.99696799
613 COIT RD PLANO TX 75075,104114,F2,3613989,FRANKFORD EL,-96.76856296,33.00928599
620 COIT RD PLANO TX 75075,4859,F1,2042385,FRANKFORD EL,-96.76640001,33.008389
625 DIGITAL DR PLANO TX 75075,30465,F2,852156,FRANKFORD EL,-96.76223496,33.00735199
625 W LOOKOUT DR RICHARDSON TX 75080,58101,F2,2556631,ALDRIDGE EL,-96.73198501,32.99151502
660 DATA DR PLANO TX 75075,96600,F1,10568106,FRANKFORD EL,-96.75577201,33.00708901
6802 ROCKY TOP CIR DALLAS TX 75252,2781,A1,272045,FRANKFORD EL,-96.77963696,32.98989098
6806 ROCKY TOP CIR DALLAS TX 75252,3076,A1,300758,FRANKFORD EL,-96.77958902,32.989592
6807 ROCKY TOP CIR DALLAS TX 75252,3168,A1,155837,FRANKFORD EL,-96.78019101,32.98971898
7156 NICOLE PL DALLAS TX 75252,1809,A1,140773,FRANKFORD EL,-96.77915299,32.98837
7026 ROCKY TOP CIR DALLAS TX 75252,2943,A1,295639,FRANKFORD EL,-96.77996998,32.99022701
435 VALLEY GLEN DR RICHARDSON TX 75080,2418,A1,194444,ALDRIDGE EL,-96.72395397,32.992518
7310 PARK HIGHLAND PL DALLAS TX 75248,1912,A1,181383,FRANKFORD EL,-96.77984601,32.98700099
7157 NICOLE PL DALLAS TX 75252,2052,A1,157681,FRANKFORD EL,-96.779298,32.98871999
704 WESTBROOK DR PLANO TX 75075,2041,A1,160393,WILSON EL,-96.72110404,33.00995998
436 SHADY BROOK DR RICHARDSON TX 75080,1714,A1,163308,ALDRIDGE EL,-96.72613201,32.99369201
7312 FRANKFORD RD DALLAS TX 75252,2122,A1,181149,FRANKFORD EL,-96.77860004,32.99731898
716 WESTBROOK DR PLANO TX 75075,3221,A1,185977,WILSON EL,-96.72146404,33.01071402
705 WESTBROOK DR PLANO TX 75075,2300,A1,158084,WILSON EL,-96.72167501,33.01002599
436 VALLEY GLEN DR RICHARDSON TX 75080,1922,A1,161611,ALDRIDGE EL,-96.72430903,32.99293701
7312 WILLIAMSWOOD DR DALLAS TX 75252,2761,A1,271040,FRANKFORD EL,-96.777975,32.995618
7160 NICOLE PL DALLAS TX 75252,1826,A1,148923,FRANKFORD EL,-96.77900203,32.98838999
708 WESTBROOK DR PLANO TX 75075,2416,A1,174938,WILSON EL,-96.72115399,33.01025
437 COIT RD PLANO TX 75075,7086,F1,2611464,FRANKFORD EL,-96.768598,33.00524101
437 VALLEY GLEN DR RICHARDSON TX 75080,2158,A1,185248,ALDRIDGE EL,-96.72416704,32.99246402
438 VALLEY GLEN DR RICHARDSON TX 75080,1646,A1,173539,ALDRIDGE EL,-96.72458798,32.99283399
439 VALLEY GLEN DR RICHARDSON TX 75080,2352,A1,292188,ALDRIDGE EL,-96.72439804,32.99237999
44 CROWN PL RICHARDSON TX 75080,2416,A1,225353,ALDRIDGE EL,-96.72832697,32.99365299
440 INDEPENDENCE PKWY PLANO TX 75075,333648,B1,17325563,WILSON EL,-96.74723999,33.00544
440 VALLEY GLEN DR RICHARDSON TX 75080,1681,A1,152337,ALDRIDGE EL,-96.72482803,32.99273999
441 VALLEY GLEN DR RICHARDSON TX 75080,2493,A1,128784,ALDRIDGE EL,-96.72464397,32.99230401
442 VALLEY GLEN DR RICHARDSON TX 75080,1857,A1,161135,ALDRIDGE EL,-96.72507002,32.99263199
443 VALLEY GLEN DR RICHARDSON TX 75080,1822,A1,175178,ALDRIDGE EL,-96.72486097,32.99219601
45 CROWN PL RICHARDSON TX 75080,3031,A1,240527,ALDRIDGE EL,-96.72844801,32.99359101
46 CROWN PL RICHARDSON TX 75080,2226,A1,206302,ALDRIDGE EL,-96.72858899,32.99353602
465 PRES GEO BUSH TPKE RICHARDSON TX 75080,11179,F6,1054560,WILSON EL,-96.72442159,33.00325173
47 CROWN PL RICHARDSON TX 75080,2000,A1,181956,ALDRIDGE EL,-96.72872696,32.99346301
48 CROWN PL RICHARDSON TX 75080,2016,A1,181737,ALDRIDGE EL,-96.72886903,32.993396
49 CROWN PL RICHARDSON TX 75080,2342,A1,212411,ALDRIDGE EL,-96.72901203,32.99334102
5 CROWN PL RICHARDSON TX 75080,2463,A1,198549,ALDRIDGE EL,-96.73050803,32.99293399
5 DORAL PL RICHARDSON TX 75080,2807,A1,198545,ALDRIDGE EL,-96.73310097,32.99445799
5 HIGH MESA PL RICHARDSON TX 75080,2345,A1,222123,HARMONY EL,-96.74161397,32.99252902
5 RIDGEVIEW CIR RICHARDSON TX 75080,2408,A1,249712,SHEPARD EL,-96.72251697,32.986371
5 VISTA CLIFF PL RICHARDSON TX 75080,2226,A1,211189,SHEPARD EL,-96.72450198,32.98696398
5 WALNUT CREEK PL RICHARDSON TX 75080,2339,A1,229238,HARMONY EL,-96.74065801,32.99189799
5 WILLOW CREEK PL RICHARDSON TX 75080,2433,A1,227074,HARMONY EL,-96.73992803,32.99121499
50 CROWN PL RICHARDSON TX 75080,2163,A1,196196,ALDRIDGE EL,-96.72911798,32.99322099
500 MAPLELAWN DR PLANO TX 75075,18886,F1,4750796,FRANKFORD EL,-96.76357003,33.0059
500 W LOOKOUT DR RICHARDSON TX 75080,2556,F3,499461,ALDRIDGE EL,-96.72727303,32.98959401
709 WESTBROOK DR PLANO TX 75075,2741,A1,184098,WILSON EL,-96.72182798,33.01026601
7313 HIDDENCREEK DR DALLAS TX 75252,2750,A1,278591,FRANKFORD EL,-96.77747301,32.992612
7102 CLAREN CT DALLAS TX 75252,3071,A1,320049,FRANKFORD EL,-96.78022101,32.99103201
7161 NICOLE PL DALLAS TX 75252,2092,A1,162111,FRANKFORD EL,-96.77914796,32.98877598
7105 NICOLE PL DALLAS TX 75252,0,C1,35000,FRANKFORD EL,-96.77991296,32.98832403
7314 DEBBE DR DALLAS TX 75252,2464,A1,250985,FRANKFORD EL,-96.77752799,32.99387402
7164 NICOLE PL DALLAS TX 75252,1727,A1,141719,FRANKFORD EL,-96.77891201,32.98842599
7106 CLAREN CT DALLAS TX 75252,3531,A1,362000,FRANKFORD EL,-96.77997802,32.99130899
7314 HIDDENCREEK DR DALLAS TX 75252,2616,A1,269893,FRANKFORD EL,-96.77808799,32.99225099
7165 NICOLE PL DALLAS TX 75252,1727,A1,141719,FRANKFORD EL,-96.779097,32.98878101
7108 JUDI CT DALLAS TX 75252,2840,A1,332043,FRANKFORD EL,-96.78026602,32.99273898
7315 BRIARNOLL DR DALLAS TX 75252,2521,A1,256961,FRANKFORD EL,-96.778795,32.99475898
717 VALLEY CREEK DR PLANO TX 75075,3613,A1,252154,WILSON EL,-96.74809502,33.009683
7109 NICOLE PL DALLAS TX 75252,1634,A1,145250,FRANKFORD EL,-96.78041598,32.98827801
7315 DEBBE DR DALLAS TX 75252,2637,A1,244608,FRANKFORD EL,-96.77830902,32.99441599
720 PLEASANT VALLEY LN RICHARDSON TX 75080,0,EX5,837136,ALDRIDGE EL,-96.72954202,32.99482599
7110 CLAREN CT DALLAS TX 75252,4412,A1,398740,FRANKFORD EL,-96.77998598,32.99163299
7315 HIGHLAND HEATHER LN DALLAS TX 75248,2955,A1,233344,FRANKFORD EL,-96.78011599,32.98770699
720 W RENNER RD RICHARDSON TX 75080,3747,F1,1261456,ALDRIDGE EL,-96.730503,32.99800399
7111 HALPRIN CT DALLAS TX 75252,3084,A1,314937,FRANKFORD EL,-96.78033601,32.99654399
7315 KIRKHAM DR DALLAS TX 75252,2726,A1,234998,FRANKFORD EL,-96.77875703,32.996488
7201 BRIARNOLL DR DALLAS TX 75252,2788,A1,259154,FRANKFORD EL,-96.77882802,32.99267499
7111 JUDI CT DALLAS TX 75252,3484,A1,188111,FRANKFORD EL,-96.77994801,32.99325401
7315 WILLIAMSWOOD DR DALLAS TX 75252,2837,A1,260651,FRANKFORD EL,-96.77778398,32.99606199
7316 FRANKFORD RD DALLAS TX 75252,2433,A1,228226,FRANKFORD EL,-96.77833299,32.99730901
7316 WILLIAMSWOOD DR DALLAS TX 75252,2429,A1,240511,FRANKFORD EL,-96.77772002,32.99559902
7317 HIDDENCREEK DR DALLAS TX 75252,2583,A1,259103,FRANKFORD EL,-96.77717302,32.99255299
7318 DEBBE DR DALLAS TX 75252,2562,A1,249532,FRANKFORD EL,-96.777284,32.99384401
7318 HIDDENCREEK DR DALLAS TX 75252,2999,A1,309976,FRANKFORD EL,-96.77782496,32.99223201
7319 BRIARNOLL DR DALLAS TX 75252,2587,A1,248263,FRANKFORD EL,-96.77882903,32.99499799
7319 DEBBE DR DALLAS TX 75252,2904,A1,249581,FRANKFORD EL,-96.77804801,32.99439802
7319 HIGHLAND HEATHER LN DALLAS TX 75248,2224,A1,209516,FRANKFORD EL,-96.77990904,32.98770301
7319 KIRKHAM DR DALLAS TX 75252,2559,A1,250837,FRANKFORD EL,-96.77880296,32.99669902
7319 WILLIAMSWOOD DR DALLAS TX 75252,2619,A1,248630,FRANKFORD EL,-96.77751399,32.99605202
7320 FRANKFORD RD DALLAS TX 75252,2237,A1,209931,FRANKFORD EL,-96.77807298,32.9973
7320 WILLIAMSWOOD DR DALLAS TX 75252,2613,A1,247295,FRANKFORD EL,-96.77748499,32.99557601
7322 DEBBE DR DALLAS TX 75252,2766,A1,235000,FRANKFORD EL,-96.77703103,32.99379699
7322 HIDDENCREEK DR DALLAS TX 75252,2754,A1,294212,FRANKFORD EL,-96.77756403,32.99219399
7323 BRIARNOLL DR DALLAS TX 75252,2847,A1,266091,FRANKFORD EL,-96.77862904,32.99525599
7323 DEBBE DR DALLAS TX 75252,2528,A1,235012,FRANKFORD EL,-96.77779596,32.99434001
7323 HIGHLAND HEATHER LN DALLAS TX 75248,3222,A1,245643,FRANKFORD EL,-96.77972003,32.987693
7323 KIRKHAM DR DALLAS TX 75252,2658,A1,270865,FRANKFORD EL,-96.77858302,32.99692399
7323 WILLIAMSWOOD DR DALLAS TX 75252,2719,A1,262756,FRANKFORD EL,-96.77727603,32.99606702
7111 MUMFORD CT DALLAS TX 75252,2642,A1,274526,FRANKFORD EL,-96.78035898,32.99739002
7205 BRIARNOLL DR DALLAS TX 75252,2490,A1,259673,FRANKFORD EL,-96.778809,32.99290201
7112 JUDI CT DALLAS TX 75252,2929,A1,335664,FRANKFORD EL,-96.779959,32.99275001
7209 BRIARNOLL DR DALLAS TX 75252,2623,A1,246464,FRANKFORD EL,-96.77881696,32.99311701
7112 MUMFORD CT DALLAS TX 75252,2741,A1,302083,FRANKFORD EL,-96.780333,32.996926
721 W RENNER RD RICHARDSON TX 75080,0,M6,812502,ALDRIDGE EL,-96.72951435,32.99738172
7113 NICOLE PL DALLAS TX 75252,1732,A1,143970,FRANKFORD EL,-96.78032101,32.98830198
7212 DEBBE DR DALLAS TX 75252,2784,A1,300500,FRANKFORD EL,-96.78029503,32.99357998
7114 CLAREN CT DALLAS TX 75252,3095,A1,297934,FRANKFORD EL,-96.77989797,32.99186798
7213 BRIARNOLL DR DALLAS TX 75252,2500,A1,242252,FRANKFORD EL,-96.77881503,32.99334001
7115 BREMERTON CT DALLAS TX 75252,3383,A1,350000,FRANKFORD EL,-96.78001004,32.995768
7215 DEBBE DR DALLAS TX 75252,3995,A1,361793,FRANKFORD EL,-96.78004499,32.99405
7115 HALPRIN CT DALLAS TX 75252,2819,A1,296337,FRANKFORD EL,-96.77999303,32.99658498
7216 DEBBE DR DALLAS TX 75252,2899,A1,299263,FRANKFORD EL,-96.77999403,32.99357801
7115 JUDI CT DALLAS TX 75252,3276,A1,350000,FRANKFORD EL,-96.77979597,32.99303998
7217 BRIARNOLL DR DALLAS TX 75252,2507,A1,248426,FRANKFORD EL,-96.77880699,32.993561
7115 MUMFORD CT DALLAS TX 75252,3031,A1,292614,FRANKFORD EL,-96.77999596,32.99741902
7219 DEBBE DR DALLAS TX 75252,3373,A1,334944,FRANKFORD EL,-96.77978004,32.99404602
7115 NICKI CT DALLAS TX 75252,2990,A1,323512,FRANKFORD EL,-96.780018,32.99491899
7220 DEBBE DR DALLAS TX 75252,3134,A1,318388,FRANKFORD EL,-96.77972397,32.993575
7116 BREMERTON CT DALLAS TX 75252,2888,A1,293808,FRANKFORD EL,-96.78003502,32.995187
7220 MCCALLUM BLVD DALLAS TX 75252,133784,B1,5122580,FRANKFORD EL,-96.77756001,32.98722
7116 HALPRIN CT DALLAS TX 75252,3158,A1,348371,FRANKFORD EL,-96.77999202,32.99601501
7221 BRIARNOLL DR DALLAS TX 75252,3753,A1,322152,FRANKFORD EL,-96.77882601,32.99381899
7116 MUMFORD CT DALLAS TX 75252,3050,A1,337471,FRANKFORD EL,-96.77999697,32.99687001
723 PLEASANT VALLEY LN RICHARDSON TX 75080,1625,A1,144040,ALDRIDGE EL,-96.73083601,32.993719
7116 NICKI CT DALLAS TX 75252,3789,A1,384964,FRANKFORD EL,-96.780046,32.99435799
725 PLEASANT VALLEY LN RICHARDSON TX 75080,1860,A1,151586,ALDRIDGE EL,-96.73106903,32.99362902
7117 NICOLE PL DALLAS TX 75252,1762,A1,146129,FRANKFORD EL,-96.78023602,32.98832901
727 PLEASANT VALLEY LN RICHARDSON TX 75080,1713,A1,173659,ALDRIDGE EL,-96.73128897,32.99356402
729 PLEASANT VALLEY LN RICHARDSON TX 75080,1882,A1,182122,ALDRIDGE EL,-96.73155401,32.993518
7301 HIDDENCREEK DR DALLAS TX 75252,2604,A1,269624,FRANKFORD EL,-96.778291,32.99271799
7302 DEBBE DR DALLAS TX 75252,2616,A1,249778,FRANKFORD EL,-96.77830298,32.99393102
7302 HIDDENCREEK DR DALLAS TX 75252,2762,A1,275000,FRANKFORD EL,-96.77894998,32.992123
7118 CLAREN CT DALLAS TX 75252,2941,A1,287754,FRANKFORD EL,-96.77983997,32.99216399
7119 BREMERTON CT DALLAS TX 75252,3053,A1,300246,FRANKFORD EL,-96.77979102,32.995625
7119 CLAREN CT DALLAS TX 75252,2681,A1,274367,FRANKFORD EL,-96.78032797,32.992375
7119 HALPRIN CT DALLAS TX 75252,5075,A1,434754,FRANKFORD EL,-96.779729,32.99650401
7119 MUMFORD CT DALLAS TX 75252,2494,A1,253705,FRANKFORD EL,-96.77972598,32.99731198
7119 NICKI CT DALLAS TX 75252,3538,A1,384300,FRANKFORD EL,-96.77973897,32.99480198
712 WESTBROOK DR PLANO TX 75075,2111,A1,140420,WILSON EL,-96.721327,33.01047601
811 PLEASANT VALLEY LN RICHARDSON TX 75080,1812,A1,164573,ALDRIDGE EL,-96.733221,32.993116
7739 WORTHING ST DALLAS TX 75252,3158,A1,280916,FRANKFORD EL,-96.76929403,32.99728202
7740 MCCALLUM BLVD DALLAS TX 75252,115520,B1,4988378,FRANKFORD EL,-96.77297997,32.98715002
7532 ABERDON RD DALLAS TX 75252,3282,A1,291445,FRANKFORD EL,-96.77333704,32.99687298
812 FIRESTONE LN RICHARDSON TX 75080,1654,A1,149125,ALDRIDGE EL,-96.73314799,32.99712402
7743 WORTHING ST DALLAS TX 75252,2649,A1,246536,FRANKFORD EL,-96.76921499,32.99713898
7532 BROMWICH CT DALLAS TX 75252,2940,A1,280403,FRANKFORD EL,-96.77317401,32.99532501
812 WESTBROOK DR PLANO TX 75075,2796,A1,192308,WILSON EL,-96.72231497,33.01157899
7747 WORTHING ST DALLAS TX 75252,1701,A1,185000,FRANKFORD EL,-96.76922899,32.99696602
7535 ABERDON RD DALLAS TX 75252,2302,A1,241725,FRANKFORD EL,-96.77286003,32.99739199
813 FIRESTONE LN RICHARDSON TX 75080,1823,A1,164533,ALDRIDGE EL,-96.733163,32.99662299
7751 WORTHING ST DALLAS TX 75252,2015,A1,208132,FRANKFORD EL,-96.76926704,32.99680601
7535 BROMWICH CT DALLAS TX 75252,3306,A1,286967,FRANKFORD EL,-96.77302599,32.99575299
813 PLEASANT VALLEY LN RICHARDSON TX 75080,2192,A1,206557,ALDRIDGE EL,-96.733407,32.99305201
7755 MCCALLUM BLVD DALLAS TX 75252,1710,F1,596981,FRANKFORD EL,-96.77393802,32.98824599
7535 LARCHMONT DR DALLAS TX 75252,3305,A1,299862,FRANKFORD EL,-96.773287,32.99497402
813 VALLEY CREEK DR PLANO TX 75075,2757,A1,196832,WILSON EL,-96.748191,33.010682
7755 WORTHING ST DALLAS TX 75252,1829,A1,202246,FRANKFORD EL,-96.76925002,32.99656
7536 ABERDON RD DALLAS TX 75252,2649,A1,266205,FRANKFORD EL,-96.77313797,32.99686799
814 FIRESTONE LN RICHARDSON TX 75080,1676,A1,137533,ALDRIDGE EL,-96.73338696,32.997121
7758 RONNIE DR DALLAS TX 75252,1812,A1,126005,FRANKFORD EL,-96.77374398,32.99019202
7539 BROMWICH CT DALLAS TX 75252,3476,A1,320459,FRANKFORD EL,-96.772784,32.99577399
815 FIRESTONE LN RICHARDSON TX 75080,2156,A1,123938,ALDRIDGE EL,-96.73340297,32.99665099
7759 RONNIE DR DALLAS TX 75252,2387,A2,82033,FRANKFORD EL,-96.77379302,32.99051401
7539 LARCHMONT DR DALLAS TX 75252,4132,A1,321000,FRANKFORD EL,-96.77304996,32.99497901
815 PLEASANT VALLEY LN RICHARDSON TX 75080,2944,A1,219594,ALDRIDGE EL,-96.73369701,32.993015
7759 WORTHING ST DALLAS TX 75252,2276,A1,223000,FRANKFORD EL,-96.76924902,32.99642099
7540 ABERDON RD DALLAS TX 75252,3870,A1,328346,FRANKFORD EL,-96.77287503,32.99682001
816 FIRESTONE LN RICHARDSON TX 75080,1648,A1,124199,ALDRIDGE EL,-96.73363004,32.997114
7760 MCCALLUM BLVD DALLAS TX 75252,102465,B1,6163693,FRANKFORD EL,-96.77201999,32.98715002
7575 FRANKFORD RD DALLAS TX 75252,442798,B1,36213500,FRANKFORD EL,-96.77243003,32.99886
817 FIRESTONE LN RICHARDSON TX 75080,1761,A1,153582,ALDRIDGE EL,-96.73362803,32.99663502
7763 NEWT DR DALLAS TX 75252,0,C1,41992,FRANKFORD EL,-96.77361111,32.98946896
7603 MARIBETH DR DALLAS TX 75252,3305,A1,284871,FRANKFORD EL,-96.773388,32.99373798
818 FIRESTONE LN RICHARDSON TX 75080,1566,A1,132527,ALDRIDGE EL,-96.73385601,32.997128
7763 WORTHING ST DALLAS TX 75252,1829,A1,205496,FRANKFORD EL,-96.769245,32.99621898
7603 WORTHING ST DALLAS TX 75252,1671,A1,190333,FRANKFORD EL,-96.77231897,32.997358
819 FIRESTONE LN RICHARDSON TX 75080,1823,A1,171464,ALDRIDGE EL,-96.73385903,32.99663401
7767 NEWT DR DALLAS TX 75252,1008,A1,73038,FRANKFORD EL,-96.77332003,32.98965901
7604 WORTHING ST DALLAS TX 75252,3344,A1,294655,FRANKFORD EL,-96.77235703,32.99680098
7605 MCCALLUM BLVD DALLAS TX 75252,1335,F3,131488,FRANKFORD EL,-96.77699398,32.98838999
7605 MCCALLUM BLVD DALLAS TX 75252,1482,F3,145912,FRANKFORD EL,-96.77699398,32.98838999
7606 PENDLETON ST DALLAS TX 75252,3325,A1,312802,FRANKFORD EL,-96.772682,32.995367
7607 WORTHING ST DALLAS TX 75252,1907,A1,198746,FRANKFORD EL,-96.77208504,32.99731102
7608 WORTHING ST DALLAS TX 75252,2337,A1,235039,FRANKFORD EL,-96.77208696,32.99685999
7611 MARIBETH DR DALLAS TX 75252,3407,A1,286467,FRANKFORD EL,-96.77316496,32.99380298
7611 WORTHING ST DALLAS TX 75252,3221,A1,261921,FRANKFORD EL,-96.77191103,32.99731701
7612 PENDLETON ST DALLAS TX 75252,3305,A1,318238,FRANKFORD EL,-96.77259298,32.99516001
7612 WORTHING ST DALLAS TX 75252,3868,A1,304027,FRANKFORD EL,-96.77192704,32.99686502
7616 WORTHING ST DALLAS TX 75252,2164,A1,216451,FRANKFORD EL,-96.77176602,32.99687298
7618 PENDLETON ST DALLAS TX 75252,3394,A1,318240,FRANKFORD EL,-96.77252299,32.99498601
7619 MARIBETH DR DALLAS TX 75252,3305,A1,284871,FRANKFORD EL,-96.77298098,32.99393001
7619 WORTHING ST DALLAS TX 75252,2720,A1,232151,FRANKFORD EL,-96.77155496,32.99730402
7620 WORTHING ST DALLAS TX 75252,3158,A1,281566,FRANKFORD EL,-96.77156502,32.996862
7621 MCCALLUM BLVD DALLAS TX 75252,816,A3,34984,FRANKFORD EL,-96.77654203,32.98827101
7623 WORTHING ST DALLAS TX 75252,2057,A1,206922,FRANKFORD EL,-96.77130703,32.99732598
7624 WORTHING ST DALLAS TX 75252,3279,A1,290959,FRANKFORD EL,-96.77137802,32.99686401
7627 MARIBETH DR DALLAS TX 75252,3158,A1,277170,FRANKFORD EL,-96.77281803,32.99403202
7628 WORTHING ST DALLAS TX 75252,2313,A1,220512,FRANKFORD EL,-96.77119002,32.99685802
7635 MARIBETH DR DALLAS TX 75252,2266,A1,213464,FRANKFORD EL,-96.77263296,32.99417602
765 CUSTER RD PLANO TX 75075,11797,F3,0,WILSON EL,-96.73459102,33.008733
7650 MCCALLUM BLVD DALLAS TX 75252,130866,B1,4874648,FRANKFORD EL,-96.77562999,32.98717998
7650 NEWT DR DALLAS TX 75252,0,C3,28000,FRANKFORD EL,-96.77618766,32.98866196
7652 RONNIE DR DALLAS TX 75252,5948,B2,239313,FRANKFORD EL,-96.77631102,32.98945001
7658 RONNIE DR DALLAS TX 75252,5948,B2,238712,FRANKFORD EL,-96.77599796,32.989527
7659 MCCALLUM BLVD DALLAS TX 75252,3605,F1,313508,FRANKFORD EL,-96.77564299,32.98823099
7659 NEWT DR DALLAS TX 75252,1036,A1,89785,FRANKFORD EL,-96.77576997,32.989031
7663 MCCALLUM BLVD DALLAS TX 75252,0,C3,87604,FRANKFORD EL,-96.77530609,32.98806678
7663 RONNIE DR DALLAS TX 75252,0,C3,6939,FRANKFORD EL,-96.77591909,32.98989091
7670/7672 RONNIE DR DALLAS TX 75252,5948,B2,84400,FRANKFORD EL,-96.77568397,32.98960801
7671 RONNIE DR DALLAS TX 75252,2638,F1,66678,FRANKFORD EL,-96.77572597,32.99009102
7700 RONNIE DR DALLAS TX 75252,13505,F2,604015,FRANKFORD EL,-96.77505097,32.989744
7701 RONNIE DR DALLAS TX 75252,672,F1,38167,FRANKFORD EL,-96.77539798,32.99017898
7703 WORTHING ST DALLAS TX 75252,1672,A1,188859,FRANKFORD EL,-96.77090201,32.99729698
7704 WORTHING ST DALLAS TX 75252,3158,A1,289209,FRANKFORD EL,-96.77099598,32.996855
7705 RONNIE DR DALLAS TX 75252,2000,F2,67961,FRANKFORD EL,-96.77522196,32.99026498
7707 WORTHING ST DALLAS TX 75252,1917,A1,202196,FRANKFORD EL,-96.77065299,32.99728101
7708 WORTHING ST DALLAS TX 75252,2266,A1,235954,FRANKFORD EL,-96.77081199,32.99685701
7711 WORTHING ST DALLAS TX 75252,1785,A1,193429,FRANKFORD EL,-96.770512,32.99729899
7712 RONNIE DR DALLAS TX 75252,1720,A1,74607,FRANKFORD EL,-96.77465602,32.98973399
7712 WORTHING ST DALLAS TX 75252,2027,A1,212120,FRANKFORD EL,-96.77065098,32.996854
7715 WORTHING ST DALLAS TX 75252,2329,A1,222964,FRANKFORD EL,-96.77037404,32.99728801
7716 WORTHING ST DALLAS TX 75252,1717,A1,195220,FRANKFORD EL,-96.77047596,32.996861
7719 WORTHING ST DALLAS TX 75252,2420,A1,210000,FRANKFORD EL,-96.77022098,32.99729698
7720 MCCALLUM BLVD DALLAS TX 75252,175904,B1,7572500,FRANKFORD EL,-96.77407004,32.98715002
7720 WORTHING ST DALLAS TX 75252,1907,A1,205246,FRANKFORD EL,-96.77028502,32.996854
7723 WORTHING ST DALLAS TX 75252,2676,A1,240352,FRANKFORD EL,-96.77005502,32.997279
7724 WORTHING ST DALLAS TX 75252,1743,A1,197405,FRANKFORD EL,-96.77009802,32.99685601
7727 WORTHING ST DALLAS TX 75252,1917,A1,202196,FRANKFORD EL,-96.76988303,32.99727598
7728 WORTHING ST DALLAS TX 75252,3305,A1,297222,FRANKFORD EL,-96.76990499,32.996848
7731 WORTHING ST DALLAS TX 75252,2037,A1,199828,FRANKFORD EL,-96.769721,32.99728298
7732 WORTHING ST DALLAS TX 75252,2256,A1,223807,FRANKFORD EL,-96.76970701,32.996847
7735 WORTHING ST DALLAS TX 75252,3221,A1,266706,FRANKFORD EL,-96.76957097,32.99730201
820 FIRESTONE LN RICHARDSON TX 75080,1676,A1,142835,ALDRIDGE EL,-96.73410001,32.99712301
821 FIRESTONE LN RICHARDSON TX 75080,1823,A1,159447,ALDRIDGE EL,-96.734084,32.99663502
822 FIRESTONE LN RICHARDSON TX 75080,1648,A1,136367,ALDRIDGE EL,-96.73432104,32.99712
823 FIRESTONE LN RICHARDSON TX 75080,2004,A1,158000,ALDRIDGE EL,-96.73434099,32.99665698
7771 NEWT DR DALLAS TX 75252,1484,A1,25000,FRANKFORD EL,-96.77312196,32.98973399
824 FIRESTONE LN RICHARDSON TX 75080,1648,A1,123857,ALDRIDGE EL,-96.73456998,32.99712301
7777 MCCALLUM BLVD DALLAS TX 75252,90044,B1,3413935,FRANKFORD EL,-96.77305499,32.98840101
825 FIRESTONE LN RICHARDSON TX 75080,1924,A1,161496,ALDRIDGE EL,-96.73456504,32.99663301
7777 OSAGE PLAZA PKWY DALLAS TX 75252,71117,EX9,6139393,FRANKFORD EL,-96.77073404,32.99535301
826 FIRESTONE LN RICHARDSON TX 75080,1702,A1,113701,ALDRIDGE EL,-96.73481398,32.997127
7780 MCCALLUM BLVD DALLAS TX 75252,160815,B1,5759514,FRANKFORD EL,-96.77096002,32.98715002
